Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 25 Aug 2017 (34),Parma (1),1-0,1-0,Cremonese (1)
?,(Sat) 26 Aug 2017 (34),Avellino (1),2-1,0-1,Brescia (1)
?,(Sat) 26 Aug 2017 (34),Carpi (1),1-0,1-0,Novara (1)
?,(Sat) 26 Aug 2017 (34),Cittadella (1),3-2,3-1,Ascoli (1)
?,(Sat) 26 Aug 2017 (34),Palermo (1),2-0,1-0,Spezia (1)
?,(Sat) 26 Aug 2017 (34),Pro Vercelli (1),0-2,0-1,Frosinone (1)
?,(Sat) 26 Aug 2017 (34),Ternana (1),1-1,1-1,Empoli (1)
?,(Sat) 26 Aug 2017 (34),Venezia (1),0-0,0-0,Salernitana (1)
?,(Sat) 26 Aug 2017 (34),Virtus Entella (1),1-5,1-4,Perugia (1)
?,(Sun) 27 Aug 2017 (34),Pescara (1),5-1,1-0,Foggia (1)
?,(Mon) 28 Aug 2017 (35),Bari (1),3-0,1-0,Cesena (1)
?,(Sat) 2 Sep 2017 (35),Brescia (2),0-0,0-0,Palermo (2)
?,(Sun) 3 Sep 2017 (35),Ascoli (2),1-0,1-0,Pro Vercelli (2)
?,(Sun) 3 Sep 2017 (35),Cesena (2),0-0,0-0,Venezia (2)
?,(Sun) 3 Sep 2017 (35),Cremonese (2),3-1,2-1,Avellino (2)
?,(Sun) 3 Sep 2017 (35),Empoli (2),3-2,2-1,Bari (2)
?,(Sun) 3 Sep 2017 (35),Foggia (2),1-1,1-1,Virtus Entella (2)
?,(Sun) 3 Sep 2017 (35),Frosinone (2),2-1,2-1,Cittadella (2)
?,(Sun) 3 Sep 2017 (35),Novara (2),0-1,0-1,Parma (2)
?,(Sun) 3 Sep 2017 (35),Perugia (2),4-2,2-0,Pescara (2)
?,(Sun) 3 Sep 2017 (35),Spezia (2),0-1,0-1,Carpi (2)
?,(Mon) 4 Sep 2017 (36),Salernitana (2),3-3,1-2,Ternana (2)
?,(Fri) 8 Sep 2017 (36),Pescara (3),3-3,3-0,Frosinone (3)
?,(Sat) 9 Sep 2017 (36),Ascoli (3),1-2,1-1,Novara (3)
?,(Sat) 9 Sep 2017 (36),Avellino (3),5-1,3-1,Foggia (3)
?,(Sat) 9 Sep 2017 (36),Bari (3),0-2,0-1,Venezia (3)
?,(Sat) 9 Sep 2017 (36),Carpi (3),1-0,1-0,Salernitana (3)
?,(Sat) 9 Sep 2017 (36),Palermo (3),3-3,2-1,Empoli (3)
?,(Sat) 9 Sep 2017 (36),Pro Vercelli (3),1-4,0-2,Cremonese (3)
?,(Sat) 9 Sep 2017 (36),Spezia (3),2-1,1-0,Virtus Entella (3)
?,(Sat) 9 Sep 2017 (36),Ternana (3),1-0,1-0,Cesena (3)
?,(Sun) 10 Sep 2017 (36),Parma (3),0-1,0-0,Brescia (3)
?,(Mon) 11 Sep 2017 (37),Cittadella (3),1-1,0-1,Perugia (3)
?,(Fri) 15 Sep 2017 (37),Cesena (4),3-1,2-0,Avellino (4)
?,(Fri) 15 Sep 2017 (37),Venezia (4),0-0,0-0,Spezia (4)
?,(Sat) 16 Sep 2017 (37),Brescia (4),0-0,0-0,Pro Vercelli (4)
?,(Sat) 16 Sep 2017 (37),Cremonese (4),1-1,1-1,Carpi (4)
?,(Sat) 16 Sep 2017 (37),Empoli (4),3-0,1-0,Ascoli (4)
